transaction_id,timestamp,sender_msisdn,recipient_identifier,channel,transaction_type,amount_tzs,fee_revenue_tzs,cell_id,status,failure_reason
TPESA-3000152,2026-09-06 07:13:25,+25577***292,+25577492292,USSD_*150*01#,AIRTIME_TOP_UP,6900.0,0.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3000153,2026-09-02 13:30:34,+25567***073,TILL-720102,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,5500.0,44.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3000154,2026-09-04 12:13:28,+25571***078,+25577509952,TIGO_PESA_APP,P2P_TRANSFER,82200.0,1233.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3000155,2026-09-05 13:05:15,+25567***442,+25567373756,TIGO_PESA_APP,CASH_OUT_WAKALA,327300.0,4909.5,TZ-DAR-004,SUCCESS,NONE
TPESA-3000156,2026-09-05 18:06:36,+25577***902,+25577102992,TIGO_PESA_APP,CASH_OUT_WAKALA,133200.0,1998.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3000157,2026-09-05 06:23:09,+25567***887,+25567106887,USSD_*150*01#,AIRTIME_TOP_UP,4000.0,0.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3000158,2026-09-02 09:18:26,+25571***232,TILL-649462,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,110100.0,880.8,TZ-KIL-001,SUCCESS,NONE
TPESA-3000159,2026-09-01 22:55:01,+25567***254,+25577622070,TIGO_PESA_APP,P2P_TRANSFER,117900.0,1768.5,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3000160,2026-09-01 07:40:40,+25567***963,+25576467642,TIGO_PESA_APP,P2P_TRANSFER,177600.0,2664.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3000161,2026-09-03 06:54:13,+25565***120,+25565217724,USSD_*150*01#,P2P_TRANSFER,163100.0,2446.5,TZ-TAB-001,SUCCESS,NONE
TPESA-3000162,2026-09-03 13:55:19,+25565***964,+25565426932,USSD_*150*01#,P2P_TRANSFER,106400.0,0.0,TZ-TAN-003,FAILED,PIN_MAX_ATTEMPTS_EXCEEDED
TPESA-3000163,2026-09-04 15:47:03,+25567***991,+25571806767,TIGO_PESA_APP,P2P_TRANSFER,99900.0,1498.5,TZ-SNG-001,SUCCESS,NONE
TPESA-3000164,2026-09-05 08:35:36,+25571***267,TILL-582714,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,143200.0,1145.6,TZ-DAR-012,SUCCESS,NONE
TPESA-3000165,2026-09-07 18:24:06,+25577***704,+25571587342,USSD_*150*01#,P2P_TRANSFER,204700.0,3070.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3000166,2026-09-03 20:55:40,+25565***606,TILL-558672,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,149800.0,1198.4,TZ-DAR-012,SUCCESS,NONE
TPESA-3000167,2026-09-03 08:47:19,+25565***945,+25565611945,USSD_*150*01#,AIRTIME_TOP_UP,12000.0,0.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3000168,2026-09-03 17:51:17,+25565***980,TILL-710698,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,68700.0,549.6,TZ-MWA-003,SUCCESS,NONE
TPESA-3000169,2026-09-05 09:37:15,+25565***104,+25571766359,USSD_*150*01#,P2P_TRANSFER,135800.0,2037.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3000170,2026-09-04 12:57:28,+25567***653,+25577941504,TIGO_PESA_APP,P2P_TRANSFER,59400.0,891.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000171,2026-09-04 10:48:49,+25565***760,+25567414327,TIGO_PESA_APP,CASH_OUT_WAKALA,395900.0,5938.5,TZ-MOR-001,SUCCESS,NONE
TPESA-3000172,2026-09-03 19:39:47,+25577***458,+25577413336,USSD_*150*01#,P2P_TRANSFER,64700.0,970.5,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3000173,2026-09-03 18:24:32,+25567***924,+25567960634,USSD_*150*01#,CASH_OUT_WAKALA,91700.0,1375.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3000174,2026-09-04 08:42:31,+25565***024,+25567135183,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,81000.0,1215.0,TZ-DAR-005,SUCCESS,NONE
TPESA-3000175,2026-09-02 09:00:02,+25565***572,+25567423539,USSD_*150*01#,CASH_OUT_WAKALA,92700.0,1390.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3000176,2026-09-07 08:59:49,+25577***519,+25577708519,TIGO_PESA_APP,AIRTIME_TOP_UP,1700.0,0.0,TZ-DAR-010,FAILED,USSD_TIMEOUT
TPESA-3000177,2026-09-02 21:27:05,+25577***246,+25567378487,USSD_*150*01#,P2P_TRANSFER,124500.0,1867.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3000178,2026-09-02 16:45:29,+25571***035,+25571515035,TIGO_PESA_APP,AIRTIME_TOP_UP,7000.0,0.0,TZ-KIL-001,SUCCESS,NONE
TPESA-3000179,2026-09-02 10:48:32,+25571***827,+25574138979,TIGO_PESA_APP,CASH_OUT_WAKALA,11200.0,0.0,TZ-ZNZ-001,FAILED,SYSTEM_BUSY
TPESA-3000180,2026-09-06 13:14:42,+25577***016,+25576605424,TIGO_PESA_APP,CASH_OUT_WAKALA,413200.0,6198.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3000181,2026-09-06 20:37:59,+25571***472,+25577425351,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,712600.0,10689.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000182,2026-09-02 19:40:21,+25571***315,+25571374315,USSD_*150*01#,AIRTIME_TOP_UP,8600.0,0.0,TZ-IRI-001,SUCCESS,NONE
TPESA-3000183,2026-09-07 21:54:08,+25565***777,+25565912711,USSD_*150*01#,CASH_OUT_WAKALA,457300.0,6859.5,TZ-KIG-001,SUCCESS,NONE
TPESA-3000184,2026-09-02 12:09:57,+25571***070,TILL-788130,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,112200.0,897.6,TZ-IRI-001,SUCCESS,NONE
TPESA-3000185,2026-09-05 07:23:26,+25565***986,+25565188946,TIGO_PESA_APP,CASH_OUT_WAKALA,453500.0,6802.5,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3000186,2026-09-07 20:16:16,+25565***873,+25565556618,TIGO_PESA_APP,P2P_TRANSFER,194000.0,2910.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000187,2026-09-07 21:09:25,+25571***267,TILL-983114,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,135500.0,1084.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3000188,2026-09-06 23:33:43,+25567***963,+25571301527,TIGO_PESA_APP,P2P_TRANSFER,120800.0,1812.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3000189,2026-09-07 21:42:47,+25565***089,+25567980539,TIGO_PESA_APP,CASH_OUT_WAKALA,385400.0,5781.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3000190,2026-09-02 13:16:05,+25565***324,+25567190792,USSD_*150*01#,P2P_TRANSFER,91900.0,1378.5,TZ-SON-001,SUCCESS,NONE
TPESA-3000191,2026-09-03 11:30:38,+25567***557,TILL-980412,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,26100.0,208.8,TZ-MBY-001,SUCCESS,NONE
TPESA-3000192,2026-09-04 22:53:26,+25577***714,TILL-738107,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,122500.0,980.0,TZ-TAN-002,SUCCESS,NONE
TPESA-3000193,2026-09-05 10:56:55,+25567***200,+25577954497,TIGO_PESA_APP,CASH_OUT_WAKALA,97100.0,1456.5,TZ-MBY-002,SUCCESS,NONE
TPESA-3000194,2026-09-03 09:23:23,+25565***011,+25565562497,USSD_*150*01#,CASH_OUT_WAKALA,443300.0,6649.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3000195,2026-09-01 18:47:28,+25577***830,+25571380704,TIGO_PESA_APP,P2P_TRANSFER,230000.0,3450.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3000196,2026-09-01 11:36:08,+25565***462,+25574409023,TIGO_PESA_APP,P2P_TRANSFER,168400.0,2526.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3000197,2026-09-05 11:01:02,+25567***011,+25567281161,USSD_*150*01#,P2P_TRANSFER,22000.0,0.0,TZ-TAN-001,FAILED,SYSTEM_BUSY
TPESA-3000198,2026-09-06 08:46:24,+25565***715,+25565285715,TIGO_PESA_APP,AIRTIME_TOP_UP,17100.0,0.0,TZ-ARU-003,SUCCESS,NONE
TPESA-3000199,2026-09-02 16:37:12,+25571***192,+25571911192,USSD_*150*01#,AIRTIME_TOP_UP,7000.0,0.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3000200,2026-09-07 21:37:12,+25565***641,+25577530209,USSD_*150*01#,CASH_OUT_WAKALA,89600.0,1344.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3000201,2026-09-07 09:28:12,+25567***191,+25567675191,TIGO_PESA_APP,AIRTIME_TOP_UP,6200.0,0.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3000202,2026-09-03 17:58:26,+25577***768,+25574522607,TIGO_PESA_APP,P2P_TRANSFER,5300.0,350.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3000203,2026-09-07 09:07:45,+25571***596,+25576579987,USSD_*150*01#,P2P_TRANSFER,228900.0,3433.5,TZ-DAR-013,SUCCESS,NONE
TPESA-3000204,2026-09-07 15:14:33,+25565***887,+25565144887,USSD_*150*01#,AIRTIME_TOP_UP,13300.0,0.0,TZ-IRI-001,SUCCESS,NONE
TPESA-3000205,2026-09-01 08:33:37,+25571***012,+25574209787,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,797500.0,11962.5,TZ-SHI-001,SUCCESS,NONE
TPESA-3000206,2026-09-01 23:46:20,+25567***215,+25577349230,USSD_*150*01#,CASH_OUT_WAKALA,472400.0,7086.0,TZ-TND-001,SUCCESS,NONE
TPESA-3000207,2026-09-05 18:23:54,+25571***868,+25571133586,USSD_*150*01#,CASH_OUT_WAKALA,111600.0,1674.0,TZ-DAR-002,SUCCESS,NONE
TPESA-3000208,2026-09-02 09:29:50,+25565***501,+25576595029,USSD_*150*01#,P2P_TRANSFER,71900.0,1078.5,TZ-MWA-001,SUCCESS,NONE
TPESA-3000209,2026-09-01 10:13:26,+25565***918,TILL-725304,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,106700.0,853.6,TZ-KIL-001,SUCCESS,NONE
TPESA-3000210,2026-09-02 06:12:27,+25571***891,+25577603552,TIGO_PESA_APP,P2P_TRANSFER,42700.0,640.5,TZ-KIL-002,SUCCESS,NONE
TPESA-3000211,2026-09-06 08:40:54,+25577***458,+25567316682,USSD_*150*01#,P2P_TRANSFER,7900.0,350.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3000212,2026-09-07 14:33:00,+25565***950,TILL-997203,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,124900.0,999.2,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000213,2026-09-02 20:34:19,+25571***056,+25577592404,USSD_*150*01#,CASH_OUT_WAKALA,215200.0,3228.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3000214,2026-09-04 21:49:55,+25577***833,+25571231853,TIGO_PESA_APP,P2P_TRANSFER,49800.0,747.0,TZ-TAR-001,SUCCESS,NONE
TPESA-3000215,2026-09-07 08:29:23,+25577***214,+25565362519,USSD_*150*01#,CASH_OUT_WAKALA,124100.0,1861.5,TZ-PWA-002,SUCCESS,NONE
TPESA-3000216,2026-09-05 07:23:28,+25565***338,+25577188857,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,251900.0,3778.5,TZ-DAR-006,SUCCESS,NONE
TPESA-3000217,2026-09-02 09:49:34,+25565***006,+25577691111,USSD_*150*01#,CASH_OUT_WAKALA,289300.0,4339.5,TZ-TAB-001,SUCCESS,NONE
TPESA-3000218,2026-09-01 17:29:03,+25567***760,TILL-781368,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,57500.0,460.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3000219,2026-09-06 17:11:40,+25571***915,+25567717049,TIGO_PESA_APP,CASH_OUT_WAKALA,391300.0,5869.5,TZ-DAR-014,SUCCESS,NONE
TPESA-3000220,2026-09-03 09:23:46,+25567***315,+25571492797,TIGO_PESA_APP,P2P_TRANSFER,128600.0,1929.0,TZ-MAR-001,SUCCESS,NONE
TPESA-3000221,2026-09-07 07:17:28,+25571***470,TILL-955844,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,8500.0,68.0,TZ-TAN-003,SUCCESS,NONE
TPESA-3000222,2026-09-01 19:14:20,+25567***704,+25577867750,USSD_*150*01#,P2P_TRANSFER,102400.0,1536.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3000223,2026-09-02 23:31:24,+25571***504,+25575681650,TIGO_PESA_APP,CASH_OUT_WAKALA,409100.0,6136.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3000224,2026-09-03 07:08:36,+25567***459,+25565879353,TIGO_PESA_APP,P2P_TRANSFER,193300.0,2899.5,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3000225,2026-09-05 16:26:08,+25571***601,+25571291321,TIGO_PESA_APP,CASH_OUT_WAKALA,318100.0,4771.5,TZ-DAR-007,SUCCESS,NONE
TPESA-3000226,2026-09-05 14:42:42,+25577***865,+25567948129,TIGO_PESA_APP,CASH_OUT_WAKALA,174600.0,2619.0,TZ-MTW-001,SUCCESS,NONE
TPESA-3000227,2026-09-02 06:08:31,+25567***432,+25567238624,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,82900.0,1243.5,TZ-DAR-003,SUCCESS,NONE
TPESA-3000228,2026-09-02 20:14:12,+25565***214,TILL-780928,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,22500.0,180.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3000229,2026-09-01 14:01:55,+25565***124,+25574258800,TIGO_PESA_APP,P2P_TRANSFER,149100.0,2236.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3000230,2026-09-06 11:02:37,+25571***777,TILL-550416,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,34000.0,272.0,TZ-ARU-002,SUCCESS,NONE
TPESA-3000231,2026-09-04 12:50:29,+25577***039,TILL-913738,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,120300.0,962.4,TZ-DAR-002,SUCCESS,NONE
TPESA-3000232,2026-09-04 07:38:42,+25577***145,+25577884873,USSD_*150*01#,CASH_OUT_WAKALA,50800.0,762.0,TZ-MWA-002,SUCCESS,NONE
TPESA-3000233,2026-09-07 21:40:32,+25567***196,+25571270687,TIGO_PESA_APP,CASH_OUT_WAKALA,302800.0,4542.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3000234,2026-09-06 06:22:07,+25577***716,+25577100716,USSD_*150*01#,AIRTIME_TOP_UP,13600.0,0.0,TZ-DAR-002,SUCCESS,NONE
TPESA-3000235,2026-09-06 08:13:30,+25571***716,+25577297263,TIGO_PESA_APP,P2P_TRANSFER,163500.0,2452.5,TZ-TAN-003,SUCCESS,NONE
TPESA-3000236,2026-09-03 21:29:08,+25567***598,+25575393133,TIGO_PESA_APP,P2P_TRANSFER,186300.0,2794.5,TZ-DOM-003,SUCCESS,NONE
TPESA-3000237,2026-09-01 14:54:56,+25565***863,+25574826959,USSD_*150*01#,P2P_TRANSFER,155000.0,2325.0,TZ-MOR-001,SUCCESS,NONE
TPESA-3000238,2026-09-06 23:12:41,+25565***044,+25567528985,USSD_*150*01#,P2P_TRANSFER,201600.0,3024.0,TZ-TAN-003,SUCCESS,NONE
TPESA-3000239,2026-09-02 13:20:24,+25577***086,+25577322086,TIGO_PESA_APP,AIRTIME_TOP_UP,14400.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3000240,2026-09-02 22:17:47,+25567***397,+25567334544,TIGO_PESA_APP,P2P_TRANSFER,176600.0,2649.0,TZ-MWA-001,SUCCESS,NONE
TPESA-3000241,2026-09-02 09:14:53,+25565***271,TILL-688437,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,117600.0,940.8,TZ-TAR-001,SUCCESS,NONE
TPESA-3000242,2026-09-05 06:55:17,+25571***461,TILL-970338,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,96500.0,772.0,TZ-DOM-001,SUCCESS,NONE
TPESA-3000243,2026-09-01 11:13:46,+25571***336,+25567730662,USSD_*150*01#,P2P_TRANSFER,247100.0,3706.5,TZ-NJO-001,SUCCESS,NONE
TPESA-3000244,2026-09-02 15:58:55,+25565***288,+25565861288,USSD_*150*01#,AIRTIME_TOP_UP,9100.0,0.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3000245,2026-09-01 10:50:41,+25567***432,+25576244615,TIGO_PESA_APP,P2P_TRANSFER,208400.0,3126.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3000246,2026-09-05 19:03:04,+25577***701,+25567521295,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,716700.0,10750.5,TZ-MOR-001,SUCCESS,NONE
TPESA-3000247,2026-09-05 23:08:53,+25565***721,+25567589346,TIGO_PESA_APP,P2P_TRANSFER,37200.0,558.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3000248,2026-09-01 09:28:19,+25571***686,+25567311512,USSD_*150*01#,CASH_OUT_WAKALA,450400.0,6756.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3000249,2026-09-03 09:00:06,+25567***208,+25565186989,TIGO_PESA_APP,CASH_OUT_WAKALA,45300.0,679.5,TZ-SHI-001,SUCCESS,NONE
TPESA-3000250,2026-09-07 10:08:45,+25571***168,+25571364168,TIGO_PESA_APP,AIRTIME_TOP_UP,16900.0,0.0,TZ-MAR-001,SUCCESS,NONE
TPESA-3000251,2026-09-06 08:15:04,+25577***056,TILL-778091,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,122100.0,976.8,TZ-TAN-001,SUCCESS,NONE
TPESA-3000252,2026-09-06 13:40:26,+25565***542,+25571200629,TIGO_PESA_APP,CASH_OUT_WAKALA,488300.0,7324.5,TZ-ARU-001,SUCCESS,NONE
TPESA-3000253,2026-09-01 19:04:50,+25577***049,+25577822612,USSD_*150*01#,P2P_TRANSFER,222500.0,3337.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3000254,2026-09-02 17:17:21,+25577***508,+25571878837,USSD_*150*01#,CASH_OUT_WAKALA,246000.0,3690.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3000255,2026-09-06 20:45:32,+25577***877,+25576613421,TIGO_PESA_APP,P2P_TRANSFER,57200.0,0.0,TZ-PWA-002,FAILED,USSD_TIMEOUT
TPESA-3000256,2026-09-06 11:31:00,+25565***323,+25577838629,TIGO_PESA_APP,P2P_TRANSFER,63200.0,948.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3000257,2026-09-07 13:53:09,+25565***061,TILL-504967,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,10900.0,87.2,TZ-DAR-005,SUCCESS,NONE
TPESA-3000258,2026-09-06 22:08:13,+25577***965,+25565623852,TIGO_PESA_APP,CASH_OUT_WAKALA,201200.0,3018.0,TZ-DAR-001,SUCCESS,NONE
TPESA-3000259,2026-09-07 18:00:29,+25565***127,+25565254127,USSD_*150*01#,AIRTIME_TOP_UP,10000.0,0.0,TZ-TND-001,SUCCESS,NONE
TPESA-3000260,2026-09-05 06:29:50,+25577***611,+25565815134,TIGO_PESA_APP,CASH_OUT_WAKALA,277400.0,4161.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3000261,2026-09-04 17:11:51,+25567***689,+25574304141,TIGO_PESA_APP,CASH_OUT_WAKALA,174500.0,2617.5,TZ-MTW-001,SUCCESS,NONE
TPESA-3000262,2026-09-03 19:07:33,+25571***558,TILL-941404,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,129600.0,1036.8,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3000263,2026-09-03 17:10:27,+25571***909,+25577238989,USSD_*150*01#,P2P_TRANSFER,212100.0,3181.5,TZ-MBY-002,SUCCESS,NONE
TPESA-3000264,2026-09-05 11:12:11,+25567***291,+25565934788,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,115500.0,1732.5,TZ-SNG-001,SUCCESS,NONE
TPESA-3000265,2026-09-07 23:29:54,+25567***329,TILL-507668,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,122200.0,977.6,TZ-DOM-001,SUCCESS,NONE
TPESA-3000266,2026-09-07 21:25:53,+25571***116,+25576867371,USSD_*150*01#,P2P_TRANSFER,118500.0,1777.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3000267,2026-09-04 20:40:34,+25567***595,TILL-562703,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,72000.0,576.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3000268,2026-09-01 22:33:06,+25565***497,+25565929378,USSD_*150*01#,P2P_TRANSFER,60600.0,909.0,TZ-IRI-001,SUCCESS,NONE
TPESA-3000269,2026-09-04 08:00:22,+25577***086,+25577992300,TIGO_PESA_APP,P2P_TRANSFER,65900.0,988.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3000270,2026-09-03 23:59:36,+25567***930,+25575182106,USSD_*150*01#,CASH_OUT_WAKALA,302600.0,4539.0,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3000271,2026-09-07 19:39:11,+25565***873,TILL-562458,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,15400.0,123.2,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000272,2026-09-07 14:05:58,+25577***899,+25571499863,USSD_*150*01#,CASH_OUT_WAKALA,188600.0,2829.0,TZ-MAR-001,SUCCESS,NONE
TPESA-3000273,2026-09-02 09:47:50,+25565***945,+25574887827,USSD_*150*01#,CASH_OUT_WAKALA,250500.0,3757.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3000274,2026-09-04 15:42:59,+25565***721,+25565543721,TIGO_PESA_APP,AIRTIME_TOP_UP,13800.0,0.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3000275,2026-09-06 21:02:11,+25565***132,+25565350132,TIGO_PESA_APP,AIRTIME_TOP_UP,9900.0,0.0,TZ-TAB-001,SUCCESS,NONE
TPESA-3000276,2026-09-07 12:33:09,+25565***792,+25574905855,TIGO_PESA_APP,P2P_TRANSFER,140800.0,2112.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000277,2026-09-07 18:58:50,+25577***151,+25577711687,TIGO_PESA_APP,P2P_TRANSFER,193000.0,2895.0,TZ-BUK-001,SUCCESS,NONE
TPESA-3000278,2026-09-07 22:49:21,+25571***621,+25565722824,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,120500.0,1807.5,TZ-DAR-012,SUCCESS,NONE
TPESA-3000279,2026-09-07 15:39:48,+25571***703,+25571857703,TIGO_PESA_APP,AIRTIME_TOP_UP,19000.0,0.0,TZ-MTW-001,SUCCESS,NONE
TPESA-3000280,2026-09-04 14:16:22,+25571***168,+25565786223,TIGO_PESA_APP,P2P_TRANSFER,177100.0,2656.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3000281,2026-09-06 09:20:38,+25577***578,+25565452072,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,476900.0,7153.5,TZ-KIL-001,SUCCESS,NONE
TPESA-3000282,2026-09-03 12:46:27,+25565***821,TILL-713959,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,143100.0,1144.8,TZ-TND-001,SUCCESS,NONE
TPESA-3000283,2026-09-05 19:15:02,+25571***133,+25571576133,USSD_*150*01#,AIRTIME_TOP_UP,10400.0,0.0,TZ-KAH-001,SUCCESS,NONE
TPESA-3000284,2026-09-05 12:12:14,+25571***590,+25567119913,USSD_*150*01#,P2P_TRANSFER,129700.0,1945.5,TZ-MBY-002,SUCCESS,NONE
TPESA-3000285,2026-09-04 23:31:59,+25567***200,+25575856040,TIGO_PESA_APP,P2P_TRANSFER,116000.0,1740.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3000286,2026-09-01 10:38:41,+25567***220,+25567140220,TIGO_PESA_APP,AIRTIME_TOP_UP,11400.0,0.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3000287,2026-09-03 08:40:30,+25577***355,+25571679573,USSD_*150*01#,CASH_OUT_WAKALA,49300.0,739.5,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000288,2026-09-01 08:09:44,+25571***430,TILL-630842,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,24300.0,194.4,TZ-SNG-001,SUCCESS,NONE
TPESA-3000289,2026-09-02 11:03:22,+25565***884,+25567267572,USSD_*150*01#,P2P_TRANSFER,165900.0,2488.5,TZ-PWA-001,SUCCESS,NONE
TPESA-3000290,2026-09-05 11:14:01,+25565***223,+25567335174,TIGO_PESA_APP,P2P_TRANSFER,19800.0,350.0,TZ-DAR-007,SUCCESS,NONE
TPESA-3000291,2026-09-05 15:39:15,+25567***193,+25567882193,TIGO_PESA_APP,AIRTIME_TOP_UP,10800.0,0.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3000292,2026-09-02 10:58:12,+25567***286,+25571920548,USSD_*150*01#,P2P_TRANSFER,93200.0,1398.0,TZ-DAR-009,SUCCESS,NONE
TPESA-3000293,2026-09-03 21:52:21,+25567***756,TILL-599834,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,101600.0,812.8,TZ-TAN-003,SUCCESS,NONE
TPESA-3000294,2026-09-06 18:05:14,+25571***909,+25571901909,USSD_*150*01#,AIRTIME_TOP_UP,18900.0,0.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3000295,2026-09-07 16:33:01,+25567***481,+25567923481,USSD_*150*01#,AIRTIME_TOP_UP,7300.0,0.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3000296,2026-09-07 12:41:38,+25571***803,+25574159558,USSD_*150*01#,CASH_OUT_WAKALA,10200.0,350.0,TZ-MOR-001,SUCCESS,NONE
TPESA-3000297,2026-09-04 18:55:25,+25577***173,+25576415574,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,545200.0,8178.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3000298,2026-09-02 07:50:51,+25577***926,+25576915068,USSD_*150*01#,P2P_TRANSFER,227400.0,3411.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3000299,2026-09-03 15:23:49,+25571***855,+25577517354,TIGO_PESA_APP,P2P_TRANSFER,165300.0,2479.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3000300,2026-09-04 23:42:24,+25577***441,+25571417690,TIGO_PESA_APP,CASH_OUT_WAKALA,353400.0,5301.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3000301,2026-09-03 22:45:51,+25577***949,+25565632023,USSD_*150*01#,P2P_TRANSFER,45400.0,681.0,TZ-TND-001,SUCCESS,NONE
TPESA-3000302,2026-09-07 19:45:19,+25577***244,TILL-644896,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,11600.0,92.8,TZ-SNG-001,SUCCESS,NONE
TPESA-3000303,2026-09-07 18:11:19,+25571***139,+25576717811,TIGO_PESA_APP,CASH_OUT_WAKALA,448200.0,6723.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3000304,2026-09-06 06:32:37,+25577***793,+25577744793,USSD_*150*01#,AIRTIME_TOP_UP,8500.0,0.0,TZ-DAR-004,SUCCESS,NONE
