cdr_id,timestamp,calling_msisdn,called_msisdn,call_direction,call_type,duration_sec,termination_cause,call_status,cell_id,interconnect_operator,retail_revenue_tzs,settlement_mtr_tzs,erlang_fraction,is_dropped,is_simbox_flag,is_wangiri_flag
CDR-V-1000123,2026-09-01 06:19:49,+25577929816,+25571330426,MT (Mobile Terminated),2G_CS,353,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,180.0,0.0,0.098056,0,0,0
CDR-V-1000124,2026-09-01 06:03:32,+25565861288,+25576596528,MT (Mobile Terminated),3G_CS,175,NORMAL_CLEARING,ANSWERED,TZ-BUK-001,VODACOM,135.0,46.8,0.048611,0,0,0
CDR-V-1000125,2026-09-01 06:46:17,+25565913934,+25571938108,MT (Mobile Terminated),VoLTE,234,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,120.0,0.0,0.065,0,0,0
CDR-V-1000126,2026-09-01 06:46:17,+25567435581,+25575549068,MO (Mobile Originated),VoLTE,358,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,VODACOM,270.0,93.6,0.099444,0,0,0
CDR-V-1000127,2026-09-01 06:05:36,+25571494853,+25575673698,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DOM-002,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000128,2026-09-01 06:03:30,+25567786224,+25565799047,MT (Mobile Terminated),VoLTE,348,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,TIGO_ON_NET,180.0,0.0,0.096667,0,0,0
CDR-V-1000129,2026-09-01 06:31:06,+25577165646,+25565699338,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-KIG-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000130,2026-09-01 06:39:25,+25577834680,+25577326093,MO (Mobile Originated),VoLTE,262,NORMAL_CLEARING,ANSWERED,TZ-MWA-001,TIGO_ON_NET,150.0,0.0,0.072778,0,0,0
CDR-V-1000131,2026-09-01 06:14:05,+25565641704,+25576901783,MT (Mobile Terminated),2G_CS,99,UPLINK_INTERFERENCE,DROPPED,TZ-DAR-012,VODACOM,90.0,31.2,0.0275,1,0,0
CDR-V-1000132,2026-09-01 06:33:34,+25571806402,+25565761614,MO (Mobile Originated),3G_CS,323,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,TIGO_ON_NET,180.0,0.0,0.089722,0,0,0
CDR-V-1000133,2026-09-01 06:05:40,+25577457207,+25567290514,MT (Mobile Terminated),VoLTE,96,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,TIGO_ON_NET,60.0,0.0,0.026667,0,0,0
CDR-V-1000134,2026-09-01 06:07:37,+25571901909,+25577385514,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-MBY-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000135,2026-09-01 06:18:30,+25577324643,+25565541308,MO (Mobile Originated),VoLTE,323,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.089722,0,1,0
CDR-V-1000136,2026-09-01 06:29:25,+25565405980,+25577412207,MO (Mobile Originated),2G_CS,173,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,TIGO_ON_NET,90.0,0.0,0.048056,0,0,0
CDR-V-1000137,2026-09-01 06:56:05,+25565163029,+25571369412,MT (Mobile Terminated),VoLTE,140,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,90.0,0.0,0.038889,0,0,0
CDR-V-1000138,2026-09-01 06:22:20,+25565501035,+25575385631,MT (Mobile Terminated),2G_CS,252,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,VODACOM,225.0,78.0,0.07,0,0,0
CDR-V-1000139,2026-09-01 06:28:05,+25567929527,+25577333559,MO (Mobile Originated),VoLTE,204,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,120.0,0.0,0.056667,0,0,0
CDR-V-1000140,2026-09-01 06:37:29,+25567923481,+25565585147,MT (Mobile Terminated),VoLTE,135,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,TIGO_ON_NET,90.0,0.0,0.0375,0,0,0
CDR-V-1000141,2026-09-01 06:05:54,+25565648501,+25576981323,MO (Mobile Originated),3G_CS,193,NORMAL_CLEARING,ANSWERED,TZ-MWA-001,VODACOM,180.0,62.4,0.053611,0,0,0
CDR-V-1000142,2026-09-01 06:59:18,+25577755853,+25475901629,MT (Mobile Terminated),VoLTE,146,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,INTL_KENYA,750.0,360.0,0.040556,0,0,0
CDR-V-1000143,2026-09-01 06:50:04,+25571537859,+25565889558,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000144,2026-09-01 06:54:16,+25567570700,+25575529830,MT (Mobile Terminated),VoLTE,351,NORMAL_CLEARING,ANSWERED,TZ-DAR-012,VODACOM,270.0,93.6,0.0975,0,0,0
CDR-V-1000145,2026-09-01 06:44:35,+25571194930,+25577234536,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-MWA-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000146,2026-09-01 06:13:36,+25577551758,+25561204604,MO (Mobile Originated),VoLTE,19,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,HALOTEL,45.0,15.6,0.005278,0,0,0
CDR-V-1000147,2026-09-01 06:57:48,+25565226124,+25577898683,MT (Mobile Terminated),2G_CS,280,NORMAL_CLEARING,ANSWERED,TZ-MWA-002,TIGO_ON_NET,150.0,0.0,0.077778,0,0,0
CDR-V-1000148,2026-09-01 06:22:12,+25565449497,+25577939230,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-IRI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000149,2026-09-01 06:08:02,+25571461939,+25575500033,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-KIL-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000150,2026-09-01 06:14:36,+25567448588,+25575211816,MT (Mobile Terminated),VoLTE,251,NORMAL_CLEARING,ANSWERED,TZ-PEM-001,VODACOM,225.0,78.0,0.069722,0,0,0
CDR-V-1000151,2026-09-01 06:21:54,+25565122613,+25574446834,MO (Mobile Originated),3G_CS,256,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,VODACOM,225.0,78.0,0.071111,0,0,0
CDR-V-1000152,2026-09-01 06:00:35,+25567585494,+25574373774,MO (Mobile Originated),3G_CS,111,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,VODACOM,90.0,31.2,0.030833,0,0,0
CDR-V-1000153,2026-09-01 06:16:44,+25565592584,+25567150392,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000154,2026-09-01 06:12:53,+25571698336,+25565304370,MO (Mobile Originated),2G_CS,150,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,TIGO_ON_NET,90.0,0.0,0.041667,0,0,0
CDR-V-1000155,2026-09-01 06:26:13,+25577569945,+25576707592,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-KIL-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000156,2026-09-01 06:34:53,+25577262316,+25578247711,MO (Mobile Originated),VoLTE,325,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,84.5,0.090278,0,1,0
CDR-V-1000157,2026-09-01 06:55:17,+25571817041,+25571778044,MO (Mobile Originated),2G_CS,161,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,TIGO_ON_NET,90.0,0.0,0.044722,0,0,0
CDR-V-1000158,2026-09-01 06:04:29,+25565877747,+25568262703,MT (Mobile Terminated),3G_CS,30,RADIO_LINK_FAILURE,DROPPED,TZ-MBY-001,AIRTEL,45.0,15.6,0.008333,1,0,0
CDR-V-1000159,2026-09-01 06:52:35,+25577485456,+25577888116,MT (Mobile Terminated),VoLTE,83,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,TIGO_ON_NET,60.0,0.0,0.023056,0,0,0
CDR-V-1000160,2026-09-01 06:33:09,+25571842470,+25567520764,MT (Mobile Terminated),VoLTE,20,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,30.0,0.0,0.005556,0,0,0
CDR-V-1000161,2026-09-01 06:14:01,+25577403905,+25571802889,MT (Mobile Terminated),2G_CS,20,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,TIGO_ON_NET,30.0,0.0,0.005556,0,0,0
CDR-V-1000162,2026-09-01 06:28:54,+25577414754,+25567361224,MO (Mobile Originated),VoLTE,343,NORMAL_CLEARING,ANSWERED,TZ-MAR-001,TIGO_ON_NET,180.0,0.0,0.095278,0,0,0
CDR-V-1000163,2026-09-01 06:23:13,+25567304206,+25576906965,MO (Mobile Originated),2G_CS,29,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,VODACOM,45.0,15.6,0.008056,0,0,0
CDR-V-1000164,2026-09-01 06:13:17,+25567983788,+25577171409,MT (Mobile Terminated),VoLTE,98,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,60.0,0.0,0.027222,0,0,0
CDR-V-1000165,2026-09-01 06:10:42,+25577608608,+25577953880,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-004,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000166,2026-09-01 06:16:42,+25565500984,+25573773388,MO (Mobile Originated),2G_CS,148,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TTCL,135.0,46.8,0.041111,0,0,0
CDR-V-1000167,2026-09-01 06:26:06,+25571625245,+25567152477,MO (Mobile Originated),3G_CS,131,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,90.0,0.0,0.036389,0,0,0
CDR-V-1000168,2026-09-01 06:34:55,+25571113595,+25565455968,MO (Mobile Originated),VoLTE,177,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,TIGO_ON_NET,90.0,0.0,0.049167,0,0,0
CDR-V-1000169,2026-09-01 06:38:02,+25571559378,+25577895082,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-MWA-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000170,2026-09-01 06:58:32,+25577522866,+25565573295,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-MWA-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000171,2026-09-01 07:08:05,+25577708519,+25571347155,MT (Mobile Terminated),3G_CS,80,HANDOVER_FAILURE,DROPPED,TZ-DAR-010,TIGO_ON_NET,60.0,0.0,0.022222,1,0,0
CDR-V-1000172,2026-09-01 07:51:58,+25565180913,+25562576488,MO (Mobile Originated),2G_CS,33,NORMAL_CLEARING,ANSWERED,TZ-DAR-010,HALOTEL,45.0,15.6,0.009167,0,0,0
CDR-V-1000173,2026-09-01 07:51:40,+25565995113,+25567828178,MT (Mobile Terminated),VoLTE,71,NORMAL_CLEARING,ANSWERED,TZ-SON-001,TIGO_ON_NET,60.0,0.0,0.019722,0,0,0
CDR-V-1000174,2026-09-01 07:31:06,+25567219550,+25573361906,MO (Mobile Originated),2G_CS,25,NORMAL_CLEARING,ANSWERED,TZ-DAR-013,TTCL,45.0,15.6,0.006944,0,0,0
CDR-V-1000175,2026-09-01 07:23:54,+25567474894,+25567818378,MT (Mobile Terminated),3G_CS,345,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,TIGO_ON_NET,180.0,0.0,0.095833,0,0,0
CDR-V-1000176,2026-09-01 07:24:54,+25567477496,+25565312186,MO (Mobile Originated),3G_CS,24,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,TIGO_ON_NET,30.0,0.0,0.006667,0,0,0
CDR-V-1000177,2026-09-01 07:19:32,+25565338641,+25575112314,MO (Mobile Originated),2G_CS,100,NORMAL_CLEARING,ANSWERED,TZ-DAR-008,VODACOM,90.0,31.2,0.027778,0,0,0
CDR-V-1000178,2026-09-01 07:00:55,+25565543623,+25567174838,MT (Mobile Terminated),3G_CS,244,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,TIGO_ON_NET,150.0,0.0,0.067778,0,0,0
CDR-V-1000179,2026-09-01 07:31:16,+25565863124,+25574267728,MT (Mobile Terminated),3G_CS,152,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,VODACOM,135.0,46.8,0.042222,0,0,0
CDR-V-1000180,2026-09-01 07:11:28,+25565927050,+25567694792,MT (Mobile Terminated),VoLTE,219,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,TIGO_ON_NET,120.0,0.0,0.060833,0,0,0
CDR-V-1000181,2026-09-01 07:22:34,+25577171046,+25576860351,MT (Mobile Terminated),VoLTE,74,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,VODACOM,90.0,31.2,0.020556,0,0,0
CDR-V-1000182,2026-09-01 07:04:20,+25571504321,+25567431145,MT (Mobile Terminated),2G_CS,140,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,90.0,0.0,0.038889,0,0,0
CDR-V-1000183,2026-09-01 07:29:42,+25571113595,+25567796338,MO (Mobile Originated),VoLTE,208,NORMAL_CLEARING,ANSWERED,TZ-IRI-001,TIGO_ON_NET,120.0,0.0,0.057778,0,0,0
CDR-V-1000184,2026-09-01 07:04:21,+25565596427,+25576456140,MO (Mobile Originated),VoLTE,69,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,VODACOM,90.0,31.2,0.019167,0,0,0
CDR-V-1000185,2026-09-01 07:14:41,+25571401601,+25574838588,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-007,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000186,2026-09-01 07:05:11,+25577670053,+25571490188,MO (Mobile Originated),3G_CS,72,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,TIGO_ON_NET,60.0,0.0,0.02,0,0,0
CDR-V-1000187,2026-09-01 07:45:23,+25565961224,+25577412427,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-005,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000188,2026-09-01 07:07:33,+25571110113,+25567886512,MO (Mobile Originated),VoLTE,213,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,TIGO_ON_NET,120.0,0.0,0.059167,0,0,0
CDR-V-1000189,2026-09-01 07:11:36,+25567623019,+25565972319,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-ARU-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000190,2026-09-01 07:24:40,+25577769952,+25568724734,MO (Mobile Originated),VoLTE,352,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,AIRTEL,270.0,93.6,0.097778,0,0,0
CDR-V-1000191,2026-09-01 07:11:07,+25567752788,+25568178751,MO (Mobile Originated),VoLTE,47,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,AIRTEL,45.0,15.6,0.013056,0,0,0
CDR-V-1000192,2026-09-01 07:02:18,+25577623676,+25568395074,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ARU-002,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1000193,2026-09-01 07:58:56,+25571585968,+25577260876,MO (Mobile Originated),2G_CS,319,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,180.0,0.0,0.088611,0,0,0
CDR-V-1000194,2026-09-01 07:39:17,+25577990691,+25565216280,MT (Mobile Terminated),VoLTE,236,NORMAL_CLEARING,ANSWERED,TZ-MOR-001,TIGO_ON_NET,120.0,0.0,0.065556,0,0,0
CDR-V-1000195,2026-09-01 07:27:26,+25577246991,+25568165418,MO (Mobile Originated),VoLTE,181,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,47.06,0.050278,0,1,0
CDR-V-1000196,2026-09-01 07:22:59,+25565204904,+25577297711,MO (Mobile Originated),VoLTE,38,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,30.0,0.0,0.010556,0,0,0
CDR-V-1000197,2026-09-01 07:20:51,+25577713513,+25562472536,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-009,HALOTEL,0.0,0.0,0.0,0,0,0
CDR-V-1000198,2026-09-01 07:53:51,+25567670950,+25568162538,MO (Mobile Originated),2G_CS,236,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,AIRTEL,180.0,62.4,0.065556,0,0,0
CDR-V-1000199,2026-09-01 07:10:52,+25577373553,+25568984826,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TND-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1000200,2026-09-01 07:32:39,+25577388253,+25573954125,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MBY-001,TTCL,0.0,0.0,0.0,0,0,0
CDR-V-1000201,2026-09-01 07:05:32,+25567875501,+25473970123,MO (Mobile Originated),2G_CS,237,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,INTL_KENYA,1000.0,480.0,0.065833,0,0,0
CDR-V-1000202,2026-09-01 07:35:19,+25565618927,+25565796069,MT (Mobile Terminated),VoLTE,130,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,TIGO_ON_NET,90.0,0.0,0.036111,0,0,0
CDR-V-1000203,2026-09-01 07:45:38,+25577388253,+25565466296,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-MBY-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000204,2026-09-01 07:46:54,+25565589943,+25562525785,MT (Mobile Terminated),2G_CS,348,NORMAL_CLEARING,ANSWERED,TZ-DAR-007,HALOTEL,270.0,93.6,0.096667,0,0,0
CDR-V-1000205,2026-09-01 07:02:27,+25567875702,+25574765640,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-PEM-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000206,2026-09-01 07:52:17,+25571588002,+25577529655,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SON-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000207,2026-09-01 07:44:07,+25567897048,+25578358945,MT (Mobile Terminated),3G_CS,269,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-003,AIRTEL,225.0,78.0,0.074722,0,0,0
CDR-V-1000208,2026-09-01 07:11:47,+25565830847,+25577495177,MO (Mobile Originated),2G_CS,102,NORMAL_CLEARING,ANSWERED,TZ-DAR-004,TIGO_ON_NET,60.0,0.0,0.028333,0,0,0
CDR-V-1000209,2026-09-01 07:39:55,+25565764100,+25567746701,MT (Mobile Terminated),VoLTE,129,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,90.0,0.0,0.035833,0,0,0
CDR-V-1000210,2026-09-01 07:38:17,+25565883061,+25578412330,MO (Mobile Originated),VoLTE,336,NORMAL_CLEARING,ANSWERED,TZ-DAR-005,AIRTEL,270.0,93.6,0.093333,0,0,0
CDR-V-1000211,2026-09-01 07:30:09,+25577138805,+447165985,MT (Mobile Terminated),2G_CS,217,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,INTL_UK,2400.0,1400.0,0.060278,0,0,0
CDR-V-1000212,2026-09-01 07:31:01,+25577116730,+25577367292,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-DAR-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000213,2026-09-01 07:54:36,+25567620566,+25567218011,MT (Mobile Terminated),2G_CS,249,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-003,TIGO_ON_NET,150.0,0.0,0.069167,0,0,0
CDR-V-1000214,2026-09-01 08:40:21,+25577766076,+25577407198,MO (Mobile Originated),VoLTE,176,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,TIGO_ON_NET,90.0,0.0,0.048889,0,0,0
CDR-V-1000215,2026-09-01 08:00:50,+25567156962,+25568442535,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1000216,2026-09-01 08:02:10,+25567531204,+25571118956,MT (Mobile Terminated),VoLTE,144,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,90.0,0.0,0.04,0,0,0
CDR-V-1000217,2026-09-01 08:22:33,+25565197429,+25562798063,MT (Mobile Terminated),VoLTE,171,NORMAL_CLEARING,ANSWERED,TZ-MBY-001,HALOTEL,135.0,46.8,0.0475,0,0,0
CDR-V-1000218,2026-09-01 08:42:52,+25567814956,+25575973891,MO (Mobile Originated),VoLTE,227,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,VODACOM,180.0,62.4,0.063056,0,0,0
CDR-V-1000219,2026-09-01 08:55:15,+25571697347,+25574149538,MO (Mobile Originated),VoLTE,180,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,46.8,0.05,0,1,0
CDR-V-1000220,2026-09-01 08:13:02,+25577827658,+25574720939,MT (Mobile Terminated),3G_CS,23,NORMAL_CLEARING,ANSWERED,TZ-DAR-007,VODACOM,45.0,15.6,0.006389,0,0,0
CDR-V-1000221,2026-09-01 08:58:22,+25565447067,+25568965565,MO (Mobile Originated),3G_CS,306,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,AIRTEL,270.0,93.6,0.085,0,0,0
CDR-V-1000222,2026-09-01 08:03:32,+25577604575,+25576595037,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1000223,2026-09-01 08:51:02,+25571783823,+25575821349,MO (Mobile Originated),VoLTE,211,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,54.86,0.058611,0,1,0
CDR-V-1000224,2026-09-01 08:03:14,+25567346120,+25471725880,MT (Mobile Terminated),2G_CS,190,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,INTL_KENYA,1000.0,480.0,0.052778,0,0,0
CDR-V-1000225,2026-09-01 08:27:35,+25577500098,+25567140495,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-006,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000226,2026-09-01 08:08:07,+25565104383,+25577243578,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-BUK-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000227,2026-09-01 08:11:54,+25565985510,+25567560929,MT (Mobile Terminated),VoLTE,172,NORMAL_CLEARING,ANSWERED,TZ-MWA-001,TIGO_ON_NET,90.0,0.0,0.047778,0,0,0
CDR-V-1000228,2026-09-01 08:30:57,+25577813446,+25569726301,MT (Mobile Terminated),2G_CS,64,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,AIRTEL,90.0,31.2,0.017778,0,0,0
CDR-V-1000229,2026-09-01 08:54:52,+25577944013,+25571243843,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-MWA-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000230,2026-09-01 08:13:06,+25571528379,+25575233930,MT (Mobile Terminated),VoLTE,18,UPLINK_INTERFERENCE,DROPPED,TZ-ZNZ-004,VODACOM,45.0,15.6,0.005,1,0,0
CDR-V-1000231,2026-09-01 08:49:30,+25565352164,+25473634911,MT (Mobile Terminated),3G_CS,294,NORMAL_CLEARING,ANSWERED,TZ-PWA-002,INTL_KENYA,1250.0,600.0,0.081667,0,0,0
CDR-V-1000232,2026-09-01 08:46:15,+25571124125,+25576440497,MT (Mobile Terminated),VoLTE,171,NORMAL_CLEARING,ANSWERED,TZ-PWA-001,VODACOM,135.0,46.8,0.0475,0,0,0
CDR-V-1000233,2026-09-01 08:10:43,+25567275133,+25577221274,MO (Mobile Originated),3G_CS,329,NORMAL_CLEARING,ANSWERED,TZ-DAR-009,TIGO_ON_NET,180.0,0.0,0.091389,0,0,0
CDR-V-1000234,2026-09-01 08:05:28,+25565563531,+25571480919,MO (Mobile Originated),VoLTE,247,NORMAL_CLEARING,ANSWERED,TZ-KIL-002,TIGO_ON_NET,150.0,0.0,0.068611,0,0,0
CDR-V-1000235,2026-09-01 08:19:17,+25565420012,+25565412017,MO (Mobile Originated),3G_CS,251,NORMAL_CLEARING,ANSWERED,TZ-DAR-006,TIGO_ON_NET,150.0,0.0,0.069722,0,0,0
CDR-V-1000236,2026-09-01 08:07:22,+25571891775,+25574372585,MO (Mobile Originated),VoLTE,133,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,VODACOM,135.0,46.8,0.036944,0,0,0
CDR-V-1000237,2026-09-01 08:31:32,+25567733801,+25577187184,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DOM-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000238,2026-09-01 08:15:52,+25571625245,+25571637898,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TAB-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000239,2026-09-01 08:35:04,+25567337288,+25571399096,MO (Mobile Originated),2G_CS,47,NORMAL_CLEARING,ANSWERED,TZ-DAR-005,TIGO_ON_NET,30.0,0.0,0.013056,0,0,0
CDR-V-1000240,2026-09-01 08:20:11,+25571196967,+25565443343,MT (Mobile Terminated),VoLTE,277,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,150.0,0.0,0.076944,0,0,0
CDR-V-1000241,2026-09-01 08:03:06,+25565758589,+25574406747,MT (Mobile Terminated),2G_CS,260,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,VODACOM,225.0,78.0,0.072222,0,0,0
CDR-V-1000242,2026-09-01 08:28:47,+25567603268,+25571425469,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-006,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1000243,2026-09-01 08:08:37,+25577144284,+25575374719,MO (Mobile Originated),VoLTE,309,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,VODACOM,270.0,93.6,0.085833,0,0,0
CDR-V-1000244,2026-09-01 08:37:50,+25577324643,+25571658121,MO (Mobile Originated),VoLTE,332,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.092222,0,1,0
CDR-V-1000245,2026-09-01 08:35:21,+25565436290,+25561271678,MT (Mobile Terminated),VoLTE,224,NORMAL_CLEARING,ANSWERED,TZ-DAR-010,HALOTEL,180.0,62.4,0.062222,0,0,0
CDR-V-1000246,2026-09-01 08:42:33,+25565321634,+25567871880,MT (Mobile Terminated),3G_CS,358,NORMAL_CLEARING,ANSWERED,TZ-DAR-006,TIGO_ON_NET,180.0,0.0,0.099444,0,0,0
